epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
1,10,295,0.102,0.612,0.0001,0.0677,6.394,6.4027,0.3209,0.4552,0.0,0.31
1,20,295,0.103,0.357,0.0001,0.0339,6.2975,6.3681,0.4076,0.441,0.0,0.23
1,30,295,0.102,0.273,0.0001,0.0227,6.2843,6.3455,0.3041,0.4221,0.0,0.31
1,40,295,0.102,0.23,0.0001,0.017,6.219,6.3206,0.3425,0.4061,2.34,0.45
1,50,295,0.102,0.204,0.0001,0.0136,6.2463,6.3028,0.3565,0.3858,0.0,0.48
1,60,295,0.102,0.187,0.0001,0.0114,6.1696,6.2864,0.3509,0.3711,0.78,0.64
1,70,295,0.103,0.175,0.0002,0.0098,6.2334,6.2727,0.2788,0.3541,1.56,0.64
1,80,295,0.102,0.166,0.0001,0.0086,6.1823,6.2625,0.2141,0.3414,1.56,0.71
1,90,295,0.102,0.159,0.0001,0.0076,6.1273,6.2512,0.2582,0.3325,2.34,0.87
1,100,295,0.103,0.153,0.0001,0.0069,6.0699,6.2392,0.1671,0.3226,0.0,0.88
1,110,295,0.102,0.149,0.0001,0.0063,6.0631,6.2312,0.3626,0.3174,3.91,0.99
1,120,295,0.102,0.145,0.0001,0.0058,6.1393,6.2219,0.1871,0.3107,1.56,1.05
1,130,295,0.107,0.142,0.0001,0.0053,6.1624,6.2135,0.1428,0.3052,0.78,1.06
1,140,295,0.103,0.139,0.0002,0.005,6.1111,6.2036,0.2009,0.3005,1.56,1.16
1,150,295,0.102,0.136,0.0001,0.0046,6.1452,6.1952,0.2915,0.2983,3.12,1.24
1,160,295,0.103,0.134,0.0001,0.0044,6.0162,6.1847,0.2831,0.2946,1.56,1.31
1,170,295,0.102,0.132,0.0001,0.0041,6.0074,6.1766,0.2368,0.2911,4.69,1.36
1,180,295,0.103,0.131,0.0001,0.0039,6.0745,6.1671,0.1808,0.2883,1.56,1.42
1,190,295,0.103,0.129,0.0001,0.0037,5.8436,6.156,0.2503,0.2857,2.34,1.46
1,200,295,0.103,0.128,0.0002,0.0035,5.8336,6.1432,0.3472,0.2848,2.34,1.54
1,210,295,0.102,0.127,0.0001,0.0033,5.8747,6.13,0.2404,0.2841,3.12,1.6
1,220,295,0.102,0.126,0.0002,0.0032,5.8409,6.1166,0.3703,0.2845,5.47,1.72
1,230,295,0.104,0.125,0.0001,0.0031,5.7222,6.1026,0.2239,0.2835,7.81,1.84
1,240,295,0.102,0.124,0.0002,0.0029,5.6875,6.0892,0.2446,0.283,4.69,1.92
1,250,295,0.102,0.123,0.0001,0.0028,5.7521,6.0745,0.3398,0.2836,6.25,2.01
1,260,295,0.102,0.122,0.0001,0.0027,5.6609,6.0588,0.2575,0.2833,2.34,2.09
1,270,295,0.102,0.121,0.0001,0.0026,5.8086,6.043,0.1625,0.2827,2.34,2.17
1,280,295,0.102,0.121,0.0001,0.0025,5.3311,6.0241,0.2905,0.2818,4.69,2.24
1,290,295,0.1,0.12,0.0001,0.0025,5.287,6.0065,0.1902,0.2805,7.81,2.34
2,10,295,0.11,0.147,0.0001,0.0399,5.3543,5.41,0.5262,0.3063,4.69,3.98
2,20,295,0.106,0.126,0.0001,0.02,5.2706,5.3875,0.3082,0.2995,6.25,4.8
2,30,295,0.102,0.119,0.0001,0.0134,5.321,5.3782,0.2648,0.2926,4.69,5.03
2,40,295,0.102,0.116,0.0002,0.0101,5.1568,5.3575,0.3675,0.291,6.25,5.18
2,50,295,0.107,0.113,0.0001,0.0081,5.2481,5.3342,0.3267,0.291,6.25,5.28
2,60,295,0.103,0.112,0.0001,0.0067,5.1408,5.3023,0.2925,0.2953,7.03,5.52
2,70,295,0.106,0.111,0.0001,0.0058,4.951,5.2831,0.2251,0.2993,4.69,5.61
2,80,295,0.103,0.11,0.0001,0.0051,4.8942,5.2637,0.3419,0.2967,15.62,6.04
2,90,295,0.102,0.11,0.0001,0.0045,5.1324,5.242,0.51,0.2962,5.47,6.22
2,100,295,0.109,0.109,0.0002,0.0041,5.0126,5.2187,0.3654,0.2951,6.25,6.27
2,110,295,0.102,0.109,0.0001,0.0037,4.9677,5.2017,0.408,0.2992,7.81,6.48
2,120,295,0.103,0.109,0.0003,0.0034,5.0839,5.1834,0.3649,0.2988,10.16,6.63
2,130,295,0.103,0.108,0.0001,0.0032,5.0239,5.1643,0.2672,0.2979,6.25,6.77
2,140,295,0.103,0.108,0.0001,0.003,4.9524,5.1436,0.3069,0.2969,11.72,6.96
2,150,295,0.103,0.108,0.0001,0.0028,4.9122,5.1255,0.1338,0.2956,10.94,7.24
2,160,295,0.106,0.108,0.0001,0.0026,4.7569,5.106,0.237,0.2955,7.03,7.44
2,170,295,0.103,0.108,0.0001,0.0025,4.7839,5.0899,0.1625,0.2933,10.16,7.52
2,180,295,0.107,0.108,0.0002,0.0023,4.814,5.0739,0.32,0.2932,7.03,7.7
2,190,295,0.103,0.107,0.0001,0.0022,4.6486,5.0541,0.1971,0.2931,14.06,7.92
2,200,295,0.107,0.107,0.0001,0.0021,4.8997,5.0381,0.2907,0.2916,7.03,8.01
2,210,295,0.103,0.107,0.0001,0.002,4.5987,5.0217,0.5288,0.2903,15.62,8.17
2,220,295,0.107,0.107,0.0002,0.0019,4.5717,5.0038,0.4057,0.291,8.59,8.35
2,230,295,0.107,0.107,0.0001,0.0018,4.658,4.9857,0.3907,0.292,11.72,8.5
2,240,295,0.108,0.107,0.0001,0.0018,4.4039,4.9687,0.2659,0.2925,17.19,8.6
2,250,295,0.108,0.107,0.0001,0.0017,4.5674,4.9542,0.3233,0.2921,8.59,8.72
2,260,295,0.102,0.107,0.0001,0.0016,4.3159,4.9394,0.1911,0.2913,19.53,8.83
2,270,295,0.107,0.107,0.0001,0.0016,4.43,4.9234,0.3135,0.2911,15.62,9.0
2,280,295,0.107,0.107,0.0002,0.0015,4.4445,4.9093,0.2685,0.2904,12.5,9.14
2,290,295,0.099,0.107,0.0,0.0015,4.224,4.8941,0.4021,0.2911,21.09,9.3
3,10,295,0.103,0.142,0.0001,0.0361,4.1469,4.3433,0.349,0.3061,18.75,16.95
3,20,295,0.103,0.124,0.0001,0.0181,4.2516,4.3461,0.3298,0.3196,19.53,15.59
3,30,295,0.104,0.118,0.0001,0.0121,4.6096,4.344,0.1111,0.2981,12.5,15.83
3,40,295,0.102,0.114,0.0001,0.0091,4.3681,4.3423,0.2202,0.2921,19.53,15.88
3,50,295,0.107,0.113,0.0001,0.0073,4.1412,4.3198,0.3904,0.2931,20.31,16.0
3,60,295,0.106,0.112,0.0002,0.0061,4.2751,4.3119,0.2998,0.2975,17.97,16.18
3,70,295,0.106,0.111,0.0001,0.0053,4.1791,4.2942,0.2855,0.298,12.5,16.41
3,80,295,0.108,0.111,0.0001,0.0046,4.3258,4.2854,0.3185,0.2964,16.41,16.86
3,90,295,0.108,0.11,0.0001,0.0041,4.274,4.2768,0.1766,0.291,14.06,16.97
3,100,295,0.114,0.11,0.0002,0.0037,4.073,4.2627,0.1884,0.2906,20.31,17.21
