epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
1,10,590,0.057,0.384,0.0001,0.0227,6.7055,6.5699,0.1414,0.2417,0.0,1.09
1,20,590,0.057,0.221,0.0001,0.0114,6.3508,6.4925,0.1831,0.1919,0.0,0.78
1,30,590,0.057,0.166,0.0001,0.0076,6.226,6.4155,0.0847,0.1708,0.0,0.57
1,40,590,0.058,0.139,0.0001,0.0057,6.1567,6.3888,0.1565,0.1487,0.0,0.66
1,50,590,0.057,0.123,0.0001,0.0046,6.2525,6.3624,0.1041,0.1359,0.0,0.81
1,60,590,0.055,0.112,0.0001,0.0038,6.0294,6.328,0.043,0.1299,1.56,1.04
1,70,590,0.057,0.104,0.0001,0.0033,6.0007,6.2963,0.2343,0.1326,0.0,0.98
1,80,590,0.055,0.098,0.0001,0.0029,6.1269,6.2629,0.0994,0.1393,1.56,0.96
1,90,590,0.517,0.106,0.4631,0.0153,5.8928,6.2318,0.0216,0.1372,0.0,1.01
1,100,590,0.057,0.102,0.0001,0.0153,5.8399,6.2024,0.318,0.1434,0.0,1.06
1,110,590,0.057,0.098,0.0001,0.0139,5.6519,6.1693,0.02,0.1413,3.12,1.12
1,120,590,0.057,0.095,0.0001,0.0127,5.7036,6.1412,0.1743,0.1464,1.56,1.15
1,130,590,0.059,0.092,0.0001,0.0118,5.6979,6.1096,0.0788,0.1443,0.0,1.21
1,140,590,0.058,0.089,0.0001,0.0109,6.0234,6.089,0.2163,0.1448,1.56,1.23
1,150,590,0.057,0.087,0.0001,0.0102,5.6913,6.0663,0.1285,0.1455,3.12,1.24
1,160,590,0.058,0.085,0.0001,0.0096,5.6886,6.0426,0.1675,0.1445,1.56,1.32
1,170,590,0.057,0.084,0.0001,0.009,5.643,6.0185,0.2275,0.1462,0.0,1.36
1,180,590,0.058,0.082,0.0001,0.0085,5.6401,5.9986,0.1076,0.1469,3.12,1.43
1,190,590,0.057,0.081,0.0001,0.0081,5.4121,5.9792,0.3802,0.1468,1.56,1.51
1,200,590,0.057,0.08,0.0001,0.0077,5.3011,5.9549,0.1634,0.1452,3.12,1.54
1,210,590,0.057,0.079,0.0001,0.0073,5.5462,5.9381,0.2788,0.1451,0.0,1.57
1,220,590,0.057,0.078,0.0001,0.007,5.2917,5.9203,0.1848,0.1456,4.69,1.62
1,230,590,0.055,0.077,0.0001,0.0067,5.6176,5.9031,0.1614,0.1479,1.56,1.68
1,240,590,0.057,0.076,0.0001,0.0064,5.3709,5.8845,0.1209,0.1488,4.69,1.8
1,250,590,0.057,0.075,0.0001,0.0061,5.4355,5.866,0.0291,0.1498,3.12,1.86
1,260,590,0.057,0.074,0.0001,0.0059,5.6221,5.85,0.2207,0.1499,4.69,1.95
1,270,590,0.057,0.074,0.0001,0.0057,5.3775,5.8352,0.1727,0.1511,3.12,1.98
1,280,590,0.057,0.073,0.0001,0.0055,5.4154,5.8131,0.0959,0.1514,3.12,2.07
1,290,590,0.057,0.073,0.0001,0.0053,5.3708,5.7941,0.1473,0.1538,3.12,2.06
1,300,590,0.057,0.072,0.0001,0.0051,5.3721,5.7763,0.035,0.1548,4.69,2.13
1,310,590,0.055,0.072,0.0001,0.005,5.0816,5.7588,0.2768,0.1551,4.69,2.18
1,320,590,0.061,0.071,0.0001,0.0048,5.0516,5.7399,0.1836,0.1561,1.56,2.23
1,330,590,0.057,0.071,0.0001,0.0047,5.2008,5.7272,0.0439,0.157,6.25,2.25
1,340,590,0.058,0.071,0.0001,0.0045,5.2052,5.7133,0.2986,0.1571,1.56,2.3
1,350,590,0.058,0.07,0.0001,0.0044,5.0832,5.6962,0.137,0.1584,0.0,2.35
