epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
2,20,590,0.056,0.069,0.0001,0.0114,2.4536,2.3766,0.1934,0.0918,45.31,46.72
2,30,590,0.059,0.065,0.0001,0.0076,2.1223,2.3718,0.0472,0.0874,57.81,46.77
2,40,590,0.055,0.063,0.0001,0.0057,2.2755,2.3475,0.1157,0.0861,56.25,47.62
2,50,590,0.055,0.061,0.0001,0.0046,2.0197,2.3436,0.0,0.0944,64.06,47.69
2,60,590,0.055,0.066,0.0001,0.0099,2.2621,2.3322,0.0232,0.0834,53.12,47.86
2,70,590,0.057,0.087,0.0001,0.0301,2.1571,2.3049,0.2419,0.0832,53.12,48.86
2,80,590,0.057,0.083,0.0001,0.0264,2.3738,2.2961,0.0523,0.0803,48.44,49.08
2,90,590,0.056,0.08,0.0001,0.0234,2.1165,2.2835,0.1402,0.0835,51.56,49.31
2,100,590,0.058,0.078,0.0001,0.0211,1.9552,2.2618,0.0114,0.0804,62.5,49.77
2,110,590,0.055,0.076,0.0001,0.0192,1.8915,2.2419,0.03,0.0788,51.56,50.2
2,120,590,0.057,0.074,0.0001,0.0176,2.205,2.2238,0.0,0.078,46.88,50.44
2,130,590,0.057,0.073,0.0001,0.0163,2.0314,2.2036,0.0007,0.0787,57.81,50.78
2,140,590,0.058,0.072,0.0001,0.0151,1.7859,2.191,0.01,0.0795,62.5,50.85
2,150,590,0.058,0.071,0.0001,0.0141,1.67,2.1692,0.0661,0.0782,60.94,51.33
2,160,590,0.057,0.07,0.0001,0.0132,1.7475,2.1494,0.072,0.078,64.06,51.88
2,170,590,0.057,0.069,0.0001,0.0125,1.7306,2.1349,0.0,0.0758,62.5,52.15
2,180,590,0.055,0.069,0.0001,0.0118,1.8462,2.1164,0.054,0.075,53.12,52.53
2,190,590,0.058,0.068,0.0001,0.0112,1.7031,2.0956,0.0615,0.0737,56.25,53.03
2,200,590,0.057,0.068,0.0001,0.0106,1.7024,2.0786,0.1075,0.0743,59.38,53.37
2,210,590,0.057,0.067,0.0001,0.0101,1.8925,2.0618,0.1044,0.0753,57.81,53.8
2,220,590,0.062,0.067,0.0001,0.0096,1.5429,2.0462,0.0508,0.0743,76.56,54.15
2,230,590,0.054,0.066,0.0001,0.0092,1.4889,2.0318,0.0,0.073,70.31,54.46
2,240,590,0.058,0.066,0.0001,0.0088,1.4758,2.0195,0.005,0.0724,73.44,54.71
2,250,590,0.057,0.066,0.0001,0.0085,1.5441,2.0053,0.1843,0.0737,68.75,55.03
2,260,590,0.058,0.065,0.0001,0.0082,1.7416,1.9909,0.0026,0.0726,62.5,55.3
2,270,590,0.059,0.065,0.0001,0.0079,1.5669,1.9766,0.1249,0.0722,64.06,55.61
2,280,590,0.06,0.065,0.0001,0.0076,1.9619,1.9628,0.085,0.0716,53.12,55.89
2,290,590,0.057,0.065,0.0001,0.0073,1.6464,1.9474,0.0201,0.0713,64.06,56.26
2,300,590,0.057,0.064,0.0001,0.0071,1.6194,1.934,0.1288,0.0708,64.06,56.6
2,310,590,0.058,0.064,0.0001,0.0069,1.5786,1.92,0.0938,0.0712,60.94,56.92
2,320,590,0.059,0.064,0.0001,0.0067,1.6366,1.9071,0.07,0.0716,60.94,57.2
2,330,590,0.058,0.064,0.0001,0.0065,1.4657,1.8962,0.0685,0.0706,65.62,57.34
2,340,590,0.058,0.063,0.0001,0.0063,1.4536,1.8835,0.1317,0.0713,71.88,57.61
2,350,590,0.058,0.063,0.0001,0.0061,1.6525,1.8719,0.0408,0.0714,54.69,57.88
2,360,590,0.056,0.063,0.0001,0.0059,1.4792,1.8597,0.0398,0.0708,67.19,58.13
2,370,590,0.057,0.063,0.0001,0.0058,1.2136,1.8486,0.1149,0.0713,75.0,58.34
2,380,590,0.055,0.063,0.0001,0.0056,1.2412,1.8341,0.0266,0.0701,68.75,58.66
2,390,590,0.056,0.063,0.0001,0.0055,1.1439,1.8223,0.0,0.0691,71.88,58.85
2,400,590,0.058,0.063,0.0001,0.0053,1.4731,1.8068,0.0818,0.0683,71.88,59.27
2,410,590,0.058,0.062,0.0001,0.0052,1.1387,1.7947,0.0,0.0672,76.56,59.52
2,420,590,0.058,0.062,0.0001,0.0051,1.2634,1.7817,0.1355,0.067,68.75,59.84
2,430,590,0.055,0.062,0.0001,0.005,1.1516,1.7703,0.0,0.0675,73.44,60.07
2,440,590,0.055,0.062,0.0001,0.0049,1.2064,1.7586,0.107,0.0678,68.75,60.28
2,450,590,0.056,0.062,0.0001,0.0048,1.4249,1.7465,0.1574,0.0674,67.19,60.56
2,460,590,0.056,0.062,0.0001,0.0047,1.0856,1.7361,0.0486,0.0676,78.12,60.78
2,470,590,0.058,0.062,0.0002,0.0046,1.3106,1.7265,0.0718,0.0671,65.62,60.93
2,480,590,0.055,0.062,0.0001,0.0045,1.0032,1.7153,0.0,0.0665,78.12,61.19
2,490,590,0.058,0.061,0.0001,0.0044,1.2257,1.7056,0.0609,0.0664,70.31,61.39
2,500,590,0.057,0.061,0.0001,0.0043,0.9649,1.6945,0.0241,0.0656,85.94,61.67
2,510,590,0.056,0.061,0.0001,0.0042,1.1458,1.6846,0.0,0.066,70.31,61.88
2,520,590,0.055,0.061,0.0001,0.0041,0.9134,1.673,0.0079,0.0655,82.81,62.12
2,530,590,0.059,0.061,0.0001,0.004,1.0953,1.6631,0.02,0.0648,76.56,62.33
2,540,590,0.057,0.061,0.0001,0.004,1.0492,1.654,0.0372,0.0653,75.0,62.53
2,550,590,0.057,0.061,0.0001,0.0039,1.1846,1.6445,0.0,0.0647,64.06,62.72
2,560,590,0.057,0.061,0.0001,0.0038,0.9848,1.634,0.0233,0.064,78.12,62.95
2,570,590,0.059,0.061,0.0001,0.0038,1.0283,1.6239,0.0283,0.0636,76.56,63.18
2,580,590,0.056,0.061,0.0001,0.0037,0.9352,1.6135,0.1063,0.0631,84.38,63.4
2,590,590,0.053,0.061,0.0,0.0036,0.862,1.6039,0.0137,0.0627,87.5,63.59
3,10,590,0.057,0.08,0.0001,0.0227,0.9834,0.938,0.0791,0.0649,78.12,76.56
3,20,590,0.055,0.068,0.0002,0.0114,0.9136,0.9601,0.0119,0.0737,78.12,77.58
3,30,590,0.057,0.064,0.0001,0.0076,0.9259,0.9694,0.1086,0.0776,76.56,77.34
3,40,590,0.057,0.062,0.0001,0.0057,0.8458,0.9667,0.0053,0.0683,76.56,77.3
3,50,590,0.058,0.061,0.0001,0.0046,0.9524,0.9618,0.1374,0.0697,78.12,77.25
3,60,590,0.065,0.06,0.0001,0.0039,0.9549,0.958,0.0,0.0627,82.81,77.53
3,70,590,0.058,0.06,0.0001,0.0033,0.8249,0.9417,0.0,0.0586,85.94,78.17
3,80,590,0.058,0.06,0.0001,0.0029,0.8812,0.9309,0.0,0.0538,81.25,78.71
3,90,590,0.058,0.059,0.0001,0.0026,0.9319,0.9311,0.148,0.0546,73.44,78.8
3,100,590,0.057,0.059,0.0001,0.0023,0.7294,0.9137,0.0442,0.0526,84.38,79.19
3,110,590,0.058,0.059,0.0001,0.0021,0.9218,0.9092,0.1108,0.0513,76.56,79.22
3,120,590,0.056,0.059,0.0001,0.002,0.7821,0.9017,0.01,0.0491,84.38,79.53
3,130,590,0.057,0.059,0.0001,0.0018,0.7649,0.8985,0.0049,0.0506,84.38,79.54
3,140,590,0.06,0.059,0.0001,0.0017,0.9446,0.8936,0.0,0.048,76.56,79.63
3,150,590,0.057,0.059,0.0001,0.0016,0.7947,0.893,0.0654,0.0485,82.81,79.67
3,160,590,0.057,0.059,0.0001,0.0015,0.8118,0.8876,0.0,0.0482,82.81,79.72
3,170,590,0.058,0.059,0.0001,0.0014,0.7991,0.8826,0.0133,0.0461,81.25,79.75
3,180,590,0.058,0.059,0.0001,0.0013,0.9751,0.8801,0.1723,0.0474,81.25,79.77
3,190,590,0.057,0.058,0.0001,0.0013,0.8086,0.8771,0.0199,0.0467,84.38,79.75
3,200,590,0.058,0.058,0.0001,0.0012,0.7948,0.8715,0.0181,0.0468,79.69,79.9
3,210,590,0.058,0.058,0.0001,0.0012,0.9464,0.8694,0.0333,0.0461,71.88,79.92
3,220,590,0.058,0.058,0.0001,0.0011,0.8023,0.8638,0.1218,0.0459,79.69,80.09
3,230,590,0.059,0.058,0.0001,0.0011,0.6488,0.8591,0.0,0.0451,87.5,80.22
3,240,590,0.059,0.058,0.0001,0.001,0.8443,0.8551,0.058,0.0448,81.25,80.3
3,250,590,0.057,0.058,0.0001,0.001,0.7095,0.8496,0.1562,0.0447,87.5,80.44
3,260,590,0.06,0.058,0.0001,0.0009,0.7484,0.8447,0.0346,0.0449,82.81,80.51
3,270,590,0.057,0.058,0.0001,0.0009,0.7053,0.8409,0.1338,0.046,81.25,80.56
3,280,590,0.058,0.058,0.0002,0.0009,0.7629,0.8384,0.1617,0.0459,82.81,80.62
3,290,590,0.058,0.058,0.0001,0.0009,0.7193,0.8359,0.0269,0.0461,82.81,80.68
3,300,590,0.056,0.058,0.0001,0.0008,0.6915,0.8306,0.0893,0.0459,87.5,80.88
3,310,590,0.058,0.058,0.0001,0.0008,0.9133,0.8269,0.0,0.0451,79.69,80.96
3,320,590,0.058,0.058,0.0001,0.0008,0.8331,0.8232,0.0662,0.0446,84.38,81.1
3,330,590,0.058,0.058,0.0001,0.0008,0.7667,0.8201,0.1336,0.0442,90.62,81.19
3,340,590,0.055,0.058,0.0001,0.0007,0.8402,0.8178,0.0,0.0434,78.12,81.22
3,350,590,0.057,0.058,0.0001,0.0007,0.5995,0.8152,0.0,0.0435,84.38,81.28
3,360,590,0.055,0.058,0.0001,0.0007,0.6624,0.8112,0.0461,0.0429,81.25,81.34
3,370,590,0.056,0.058,0.0001,0.0007,0.7045,0.8091,0.0,0.043,81.25,81.39
3,380,590,0.055,0.058,0.0001,0.0007,0.5986,0.8055,0.0206,0.0433,90.62,81.46
3,390,590,0.058,0.058,0.0001,0.0007,0.5129,0.8015,0.0329,0.0432,89.06,81.55
3,400,590,0.056,0.058,0.0003,0.0006,0.6278,0.7981,0.0,0.0424,89.06,81.62
3,410,590,0.055,0.058,0.0001,0.0006,0.7986,0.7959,0.0172,0.0424,75.0,81.62
3,420,590,0.055,0.058,0.0001,0.0006,0.6347,0.7916,0.0016,0.0423,87.5,81.74
3,430,590,0.055,0.058,0.0001,0.0006,0.5877,0.7869,0.1052,0.042,85.94,81.86
3,440,590,0.056,0.058,0.0001,0.0006,0.5289,0.7829,0.0137,0.0421,84.38,81.96
3,450,590,0.057,0.058,0.0001,0.0006,0.6102,0.7792,0.0,0.0421,87.5,82.05
3,460,590,0.058,0.058,0.0001,0.0006,0.5379,0.7766,0.0071,0.0423,90.62,82.09
3,470,590,0.058,0.058,0.0001,0.0006,0.7829,0.7737,0.0577,0.0424,75.0,82.14
3,480,590,0.056,0.058,0.0001,0.0005,0.585,0.7706,0.002,0.0426,85.94,82.23
3,490,590,0.058,0.058,0.0001,0.0005,0.6474,0.7676,0.0453,0.0425,84.38,82.28
3,500,590,0.057,0.058,0.0001,0.0005,0.5628,0.7636,0.0,0.042,87.5,82.41
3,510,590,0.055,0.058,0.0001,0.0005,0.4903,0.7604,0.0149,0.0417,85.94,82.46
3,520,590,0.055,0.058,0.0001,0.0005,0.521,0.7578,0.014,0.0418,85.94,82.55
3,530,590,0.058,0.058,0.0001,0.0005,0.6943,0.7543,0.0,0.0414,76.56,82.62
3,540,590,0.055,0.058,0.0001,0.0005,0.5392,0.7512,0.0,0.0412,93.75,82.74
3,550,590,0.056,0.058,0.0001,0.0005,0.5913,0.748,0.0065,0.0414,78.12,82.82
3,560,590,0.056,0.058,0.0001,0.0005,0.5488,0.7457,0.0,0.0415,84.38,82.88
3,570,590,0.056,0.057,0.0001,0.0005,0.506,0.7432,0.0,0.0409,92.19,82.95
3,580,590,0.058,0.058,0.0001,0.0005,0.6295,0.7414,0.0,0.0408,78.12,82.96
3,590,590,0.053,0.057,0.0,0.0005,0.5622,0.7396,0.0367,0.0409,85.94,82.97
4,10,590,0.057,0.08,0.0001,0.0219,0.4767,0.4949,0.0281,0.0348,93.75,90.94
4,20,590,0.057,0.069,0.0001,0.011,0.5197,0.4983,0.1128,0.0345,85.94,89.69
4,30,590,0.055,0.064,0.0001,0.0074,0.5731,0.5258,0.1744,0.0416,92.19,88.23
4,40,590,0.055,0.062,0.0001,0.0056,0.427,0.5316,0.0,0.0379,95.31,88.05
4,50,590,0.057,0.083,0.0001,0.0264,0.4192,0.5273,0.0011,0.0334,92.19,88.25
4,60,590,0.055,0.079,0.0001,0.0221,0.5368,0.5198,0.0455,0.0334,89.06,88.54
4,70,590,0.057,0.076,0.0001,0.0189,0.519,0.5213,0.0376,0.0314,87.5,88.39
4,80,590,0.059,0.073,0.0001,0.0166,0.5747,0.5219,0.0035,0.0324,87.5,88.3
4,90,590,0.055,0.072,0.0001,0.0147,0.4964,0.5229,0.1205,0.0345,87.5,88.3
4,100,590,0.055,0.07,0.0001,0.0133,0.5627,0.5264,0.0645,0.0364,85.94,88.2
4,110,590,0.055,0.069,0.0002,0.0121,0.5183,0.5269,0.0006,0.0348,89.06,88.22
4,120,590,0.055,0.068,0.0001,0.0111,0.4094,0.52,0.0128,0.0333,96.88,88.37
4,130,590,0.057,0.067,0.0001,0.0102,0.6234,0.5204,0.0328,0.0325,79.69,88.26
4,140,590,0.055,0.066,0.0001,0.0095,0.359,0.5153,0.0032,0.033,90.62,88.42
4,150,590,0.057,0.066,0.0001,0.0089,0.3712,0.5128,0.0013,0.033,90.62,88.45
4,160,590,0.058,0.065,0.0002,0.0083,0.4876,0.5135,0.0203,0.0328,85.94,88.37
4,170,590,0.057,0.065,0.0001,0.0078,0.3721,0.509,0.0126,0.0322,96.88,88.57
4,180,590,0.057,0.064,0.0001,0.0074,0.5759,0.5082,0.012,0.0327,90.62,88.61
