epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
1,10,590,0.058,0.383,0.0001,0.0254,6.3853,6.4092,0.2322,0.2048,0.0,0.16
1,20,590,0.057,0.219,0.0001,0.0127,6.3996,6.4044,0.2317,0.2113,0.0,0.31
1,30,590,0.055,0.165,0.0001,0.0085,6.2948,6.3927,0.2489,0.2139,0.0,0.31
1,40,590,0.055,0.137,0.0001,0.0064,6.3063,6.3793,0.3145,0.2164,0.0,0.35
1,50,590,0.055,0.121,0.0001,0.0051,6.3491,6.3736,0.3748,0.2219,0.0,0.31
1,60,590,0.057,0.11,0.0001,0.0043,6.2588,6.3626,0.058,0.211,0.0,0.26
1,70,590,0.057,0.103,0.0001,0.0037,6.2749,6.3529,0.1836,0.2079,0.0,0.27
1,80,590,0.057,0.097,0.0001,0.0032,6.3158,6.3458,0.215,0.2145,1.56,0.31
1,90,590,0.057,0.092,0.0001,0.0029,6.2566,6.3393,0.0666,0.2129,0.0,0.38
1,100,590,0.057,0.089,0.0001,0.0026,6.2174,6.3329,0.3731,0.2153,0.0,0.38
1,110,590,0.057,0.086,0.0001,0.0024,6.2381,6.3258,0.0265,0.2092,1.56,0.45
1,120,590,0.057,0.083,0.0001,0.0022,6.2171,6.3187,0.1341,0.2094,1.56,0.51
1,130,590,0.057,0.081,0.0001,0.002,6.236,6.3123,0.0882,0.206,1.56,0.53
1,140,590,0.058,0.079,0.0001,0.0019,6.2733,6.3081,0.2045,0.2041,0.0,0.54
1,150,590,0.057,0.078,0.0001,0.0018,6.2585,6.3053,0.0744,0.1999,0.0,0.55
1,160,590,0.057,0.077,0.0002,0.0017,6.2418,6.2988,0.1677,0.1977,3.12,0.61
1,170,590,0.059,0.075,0.0001,0.0016,6.205,6.2939,0.231,0.1978,0.0,0.68
1,180,590,0.058,0.074,0.0001,0.0015,6.1931,6.2895,0.2246,0.1965,1.56,0.7
1,190,590,0.057,0.073,0.0002,0.0014,6.0793,6.2837,0.2508,0.1939,3.12,0.75
1,200,590,0.056,0.073,0.0001,0.0013,6.0709,6.2775,0.2182,0.191,0.0,0.79
1,210,590,0.058,0.072,0.0001,0.0013,6.1592,6.2743,0.2142,0.1899,0.0,0.81
1,220,590,0.057,0.071,0.0001,0.0012,6.1188,6.2702,0.269,0.188,6.25,0.86
1,230,590,0.058,0.071,0.0002,0.0012,6.1106,6.2662,0.1429,0.1877,0.0,0.87
1,240,590,0.057,0.07,0.0001,0.0011,6.1533,6.261,0.1397,0.1876,0.0,0.88
1,250,590,0.057,0.069,0.0001,0.0011,6.2058,6.2571,0.0013,0.1865,3.12,0.88
1,260,590,0.056,0.069,0.0001,0.001,6.1962,6.2542,0.2121,0.1856,0.0,0.91
1,270,590,0.058,0.069,0.0002,0.001,6.1116,6.2505,0.1945,0.1846,3.12,0.94
